id,order_id,product_id,quantity,unit_price
9000,2990,431,1,29.73
9001,2990,542,3,396.0
9002,2990,322,4,192.89
9003,2991,359,4,388.94
9004,2991,272,3,439.69
9005,2991,182,2,119.41
9006,2992,25,2,345.16
9007,2992,153,4,183.67
9008,2992,231,3,78.46
9009,2992,21,2,263.56
9010,2993,89,2,172.38
9011,2994,71,3,462.85
9012,2994,468,4,262.84
9013,2994,160,1,381.45
9014,2995,476,4,406.66
9015,2996,559,2,196.44
9016,2997,500,4,290.54
9017,2997,470,4,176.81
9018,2997,299,3,168.74
9019,2998,298,4,200.93
9020,2998,330,4,299.69
9021,2998,92,4,469.78
9022,2998,110,2,386.52
9023,2998,293,1,215.25
9024,2999,167,2,425.18
9025,2999,243,4,169.8
9026,2999,370,3,359.54
9027,2999,440,1,336.28
9028,2999,40,4,254.87
9029,3000,3,2,6.3
9030,3000,381,1,423.11
9031,3000,298,1,200.93
9032,3000,346,1,475.64
9033,3000,557,1,232.28
9034,3001,290,1,46.89
9035,3002,327,1,48.53
9036,3002,65,1,172.83
9037,3003,63,3,28.87
9038,3004,161,2,247.66
9039,3004,106,3,173.97
9040,3005,25,4,345.16
9041,3005,378,2,43.19
9042,3005,216,2,200.74
9043,3005,537,2,77.01
9044,3005,187,4,338.08
9045,3006,390,1,253.53
9046,3006,153,4,183.67
9047,3006,187,4,338.08
9048,3006,591,3,156.4
9049,3007,248,1,442.33
9050,3007,129,3,283.83
9051,3007,371,4,258.58
9052,3008,290,3,46.89
9053,3008,85,2,128.91
9054,3008,289,2,117.75
9055,3008,50,4,122.25
9056,3008,318,1,270.79
9057,3009,271,1,237.69
9058,3009,172,3,438.64
9059,3009,94,3,249.03
9060,3009,343,1,52.11
9061,3010,20,3,479.58
9062,3011,246,4,252.68
9063,3012,70,1,446.6
9064,3013,434,4,394.72
9065,3014,263,4,103.1
9066,3014,383,2,234.71
9067,3015,414,4,188.55
9068,3015,371,2,258.58
9069,3015,219,4,151.53
9070,3016,213,2,132.56
9071,3017,589,2,384.65
9072,3017,514,3,205.99
9073,3017,263,1,103.1
9074,3018,196,2,42.49
9075,3018,145,1,216.86
9076,3018,351,1,334.92
9077,3018,71,1,462.85
9078,3019,216,3,200.74
9079,3020,127,4,101.02
9080,3020,359,3,388.94
9081,3020,103,1,442.54
9082,3020,12,1,378.42
9083,3021,486,1,448.37
9084,3021,135,2,11.54
9085,3021,411,4,477.12
9086,3021,85,2,128.91
9087,3021,46,1,417.17
9088,3022,55,1,116.16
9089,3022,229,4,144.68
9090,3023,154,1,95.58
9091,3023,334,4,218.33
9092,3024,40,3,254.87
9093,3025,70,1,446.6
9094,3025,108,4,45.46
9095,3026,466,4,57.34
9096,3026,273,3,401.36
9097,3026,426,2,202.01
9098,3026,311,2,29.36
9099,3026,483,4,230.83
9100,3027,373,2,60.96
9101,3028,161,1,247.66
9102,3028,175,1,199.95
9103,3028,438,2,223.38
9104,3028,401,4,174.79
9105,3028,314,1,301.92
9106,3029,544,4,429.2
9107,3029,213,3,132.56
9108,3029,139,1,179.98
9109,3030,499,3,191.81
9110,3030,38,2,140.2
9111,3030,124,1,472.24
9112,3031,45,1,224.62
9113,3031,579,1,8.74
9114,3032,25,2,345.16
9115,3032,283,3,357.73
9116,3032,392,2,43.49
9117,3032,449,3,5.39
9118,3033,72,1,173.93
9119,3033,318,3,270.79
9120,3033,208,3,76.8
9121,3033,60,3,243.79
9122,3034,299,3,168.74
9123,3034,594,3,226.67
9124,3034,408,4,454.66
9125,3035,11,1,476.71
9126,3035,281,2,499.66
9127,3035,189,1,267.87
9128,3035,162,4,286.19
9129,3035,193,2,25.63
9130,3036,281,4,499.66
9131,3036,577,4,195.83
9132,3037,529,4,475.41
9133,3037,111,4,40.65
9134,3038,584,1,234.68
9135,3039,574,4,482.0
9136,3040,418,2,66.32
9137,3040,123,1,362.54
9138,3040,138,1,484.54
9139,3040,14,1,318.71
9140,3041,47,2,239.54
9141,3041,541,3,331.52
9142,3042,455,1,389.42
9143,3042,572,4,152.0
9144,3042,304,2,254.06
9145,3042,281,1,499.66
9146,3043,366,3,118.18
9147,3043,93,1,240.0
9148,3043,501,4,70.63
9149,3043,195,4,468.55
9150,3043,580,4,11.77
9151,3044,450,4,19.11
9152,3044,519,2,417.32
9153,3044,44,3,433.14
9154,3045,433,3,10.25
9155,3045,196,2,42.49
9156,3045,371,2,258.58
9157,3045,582,3,206.7
9158,3046,207,2,121.42
9159,3047,282,3,459.28
9160,3047,226,3,422.85
9161,3047,245,1,344.53
9162,3047,549,3,121.93
9163,3047,323,1,260.95
9164,3048,220,3,68.37
9165,3049,402,1,164.31
9166,3049,495,4,189.22
9167,3049,387,2,493.54
9168,3049,556,2,194.4
9169,3049,464,3,367.98
9170,3050,197,2,325.73
9171,3050,178,1,482.53
9172,3050,509,1,61.22
9173,3050,260,4,194.86
9174,3050,525,4,424.91
9175,3051,276,4,104.79
9176,3051,29,4,126.31
9177,3051,352,2,457.2
9178,3052,434,4,394.72
9179,3052,403,2,188.36
9180,3052,180,1,76.67
9181,3053,378,3,43.19
9182,3053,218,4,208.46
9183,3053,509,3,61.22
9184,3054,391,3,74.77
9185,3054,477,2,136.05
9186,3054,153,3,183.67
9187,3054,419,3,14.37
9188,3055,317,2,469.28
9189,3056,326,2,172.03
9190,3056,266,1,456.78
9191,3056,503,4,71.0
9192,3056,183,3,499.22
9193,3057,550,4,434.97
9194,3058,278,2,86.56
9195,3058,28,4,26.92
9196,3058,258,1,276.27
9197,3058,187,2,338.08
9198,3059,228,1,485.99
9199,3059,327,4,48.53
9200,3059,187,1,338.08
9201,3059,527,4,448.9
9202,3059,526,1,33.14
9203,3060,437,4,182.12
9204,3060,210,2,477.01
9205,3061,155,4,121.28
9206,3061,20,4,479.58
9207,3061,387,2,493.54
9208,3061,540,2,351.48
9209,3061,284,4,369.26
9210,3062,410,3,470.11
9211,3062,46,4,417.17
9212,3062,111,3,40.65
9213,3062,88,3,259.93
9214,3062,534,1,321.35
9215,3063,305,2,166.18
9216,3064,142,1,40.09
9217,3064,597,1,405.56
9218,3064,189,2,267.87
9219,3065,427,4,160.99
9220,3066,542,3,396.0
9221,3067,21,2,263.56
9222,3067,444,4,295.83
9223,3067,460,1,460.88
9224,3067,175,4,199.95
9225,3068,270,4,323.61
9226,3069,1,3,468.04
9227,3069,150,3,383.54
9228,3069,127,4,101.02
9229,3070,310,2,383.86
9230,3071,98,1,57.47
9231,3071,359,3,388.94
9232,3071,242,3,465.09
9233,3071,329,1,454.14
9234,3071,72,1,173.93
9235,3072,199,4,375.98
9236,3073,320,4,153.73
9237,3074,510,4,116.29
9238,3074,103,3,442.54
9239,3075,448,3,60.36
9240,3075,511,3,466.71
9241,3075,244,1,303.3
9242,3075,530,1,210.77
9243,3076,41,3,165.49
9244,3077,297,2,69.95
9245,3078,434,2,394.72
9246,3078,473,3,182.41
9247,3078,556,4,194.4
9248,3079,551,2,457.17
9249,3080,333,3,419.05
9250,3080,307,1,297.3
9251,3080,433,1,10.25
9252,3080,24,3,237.06
9253,3081,136,1,433.87
9254,3081,353,2,277.15
9255,3081,293,3,215.25
9256,3081,538,4,121.15
9257,3081,466,4,57.34
9258,3082,484,3,72.55
9259,3082,581,1,64.48
9260,3083,66,3,65.93
9261,3083,115,4,119.85
9262,3083,578,3,244.63
9263,3084,313,2,11.57
9264,3084,440,4,336.28
9265,3085,415,1,221.05
9266,3086,178,1,482.53
9267,3086,214,3,11.74
9268,3086,456,1,103.55
9269,3086,326,3,172.03
9270,3086,103,4,442.54
9271,3087,473,1,182.41
9272,3087,53,4,239.83
9273,3088,393,3,487.3
9274,3089,86,2,201.39
9275,3089,310,2,383.86
9276,3089,595,2,36.94
9277,3089,393,3,487.3
9278,3090,170,1,246.55
9279,3091,488,4,153.34
9280,3091,18,1,133.89
9281,3092,87,4,431.52
9282,3092,460,4,460.88
9283,3092,531,2,242.45
9284,3092,283,3,357.73
9285,3093,339,2,271.78
9286,3094,496,3,498.5
9287,3095,374,2,484.13
9288,3096,62,2,104.51
9289,3097,427,3,160.99
9290,3097,148,4,210.76
9291,3097,567,2,403.47
9292,3098,574,2,482.0
9293,3099,326,1,172.03
9294,3099,59,3,164.78
9295,3099,530,4,210.77
9296,3099,37,2,213.1
9297,3099,481,1,183.57
9298,3100,422,4,53.82
9299,3100,483,1,230.83
9300,3100,168,1,281.96
9301,3101,211,4,223.36
9302,3101,298,3,200.93
9303,3101,430,4,39.85
9304,3101,161,1,247.66
9305,3102,297,1,69.95
9306,3102,174,1,84.66
9307,3102,298,2,200.93
9308,3102,559,3,196.44
9309,3102,9,1,345.49
9310,3103,381,3,423.11
9311,3104,159,2,424.6
9312,3104,63,2,28.87
9313,3104,354,4,477.7
9314,3105,222,2,289.81
9315,3106,489,1,445.81
9316,3106,599,3,463.97
9317,3107,146,3,318.75
9318,3108,576,4,298.95
9319,3109,26,4,273.09
9320,3109,125,2,486.44
9321,3109,327,3,48.53
9322,3109,489,4,445.81
9323,3109,171,3,54.79
9324,3110,171,4,54.79
9325,3110,524,1,347.9
9326,3111,131,1,194.7
9327,3111,20,1,479.58
9328,3111,177,4,460.31
9329,3111,1,4,468.04
9330,3111,417,4,227.82
9331,3112,107,4,333.94
9332,3112,38,3,140.2
9333,3112,143,4,438.07
9334,3113,401,3,174.79
9335,3113,435,4,487.09
9336,3114,581,1,64.48
9337,3115,318,1,270.79
9338,3116,296,3,409.46
9339,3116,494,4,246.18
9340,3117,101,1,324.28
9341,3117,189,1,267.87
9342,3117,393,1,487.3
9343,3117,441,4,116.75
9344,3118,530,3,210.77
9345,3119,134,2,120.98
9346,3119,469,2,104.82
9347,3119,148,3,210.76
9348,3119,223,4,338.48
9349,3119,149,2,323.27
9350,3120,413,1,266.77
9351,3120,537,3,77.01
9352,3120,430,1,39.85
9353,3121,227,3,459.62
9354,3122,282,2,459.28
9355,3122,152,2,192.98
9356,3123,561,4,98.95
9357,3124,347,3,172.63
9358,3124,160,4,381.45
9359,3124,97,1,204.0
9360,3125,283,3,357.73
9361,3125,513,2,55.13
9362,3125,78,4,469.57
9363,3126,104,3,451.24
9364,3126,146,3,318.75
9365,3126,68,3,451.07
9366,3126,401,3,174.79
9367,3127,206,2,165.6
9368,3127,189,4,267.87
9369,3127,456,2,103.55
9370,3128,286,4,174.69
9371,3128,414,3,188.55
9372,3128,526,2,33.14
9373,3129,51,3,321.3
9374,3130,275,1,496.43
9375,3130,15,3,198.66
9376,3130,74,4,205.45
9377,3130,515,4,370.74
9378,3130,120,4,92.24
9379,3131,234,4,434.55
9380,3131,555,1,46.42
9381,3131,79,3,91.37
9382,3131,584,4,234.68
9383,3132,522,2,435.41
9384,3132,551,1,457.17
9385,3132,265,2,324.14
9386,3132,355,1,409.1
9387,3132,274,2,155.62
9388,3133,229,2,144.68
9389,3133,314,3,301.92
9390,3134,42,1,414.86
9391,3134,124,2,472.24
9392,3135,557,3,232.28
9393,3135,59,3,164.78
9394,3135,268,4,495.42
9395,3136,522,1,435.41
9396,3136,569,1,168.23
9397,3136,179,2,333.3
9398,3136,210,3,477.01
9399,3137,106,3,173.97
9400,3137,279,3,129.56
9401,3137,303,4,194.48
9402,3137,353,1,277.15
9403,3138,249,3,357.18
9404,3138,84,4,332.29
9405,3138,128,4,150.63
9406,3139,547,2,18.81
9407,3139,325,4,101.42
9408,3139,531,1,242.45
9409,3139,401,2,174.79
9410,3139,184,4,38.36
9411,3140,262,4,23.9
9412,3140,264,3,115.63
9413,3140,270,3,323.61
9414,3141,50,4,122.25
9415,3141,354,1,477.7
9416,3141,151,4,46.07
9417,3141,7,4,102.12
9418,3141,43,3,293.07
9419,3142,321,4,175.12
9420,3143,105,4,156.24
9421,3143,255,2,79.54
9422,3143,88,3,259.93
9423,3144,382,1,26.77
9424,3144,83,3,353.9
9425,3144,518,3,277.74
9426,3144,198,1,39.61
9427,3144,412,3,247.17
9428,3145,14,3,318.71
9429,3145,492,1,393.81
9430,3145,134,3,120.98
9431,3145,400,1,28.29
9432,3145,587,3,435.83
9433,3146,350,1,37.46
9434,3147,516,1,479.75
9435,3147,54,2,122.73
9436,3148,384,2,24.43
9437,3148,92,1,469.78
9438,3148,75,1,348.26
9439,3148,297,2,69.95
9440,3149,585,3,296.54
9441,3149,97,2,204.0
9442,3149,227,2,459.62
9443,3150,324,3,231.39
9444,3150,106,4,173.97
9445,3151,174,3,84.66
9446,3151,481,2,183.57
9447,3152,59,3,164.78
9448,3152,304,1,254.06
9449,3153,311,2,29.36
9450,3153,283,1,357.73
9451,3154,89,2,172.38
9452,3154,203,1,277.86
9453,3154,118,4,351.95
9454,3154,301,1,472.1
9455,3154,261,4,94.45
9456,3155,271,4,237.69
9457,3155,53,1,239.83
9458,3155,591,3,156.4
9459,3156,83,2,353.9
9460,3156,59,3,164.78
9461,3156,339,3,271.78
9462,3157,492,2,393.81
9463,3158,363,1,304.13
9464,3159,447,3,197.12
9465,3159,431,3,29.73
9466,3159,366,3,118.18
9467,3160,95,1,139.46
9468,3160,451,3,449.98
9469,3160,286,4,174.69
9470,3160,543,1,474.88
9471,3160,535,1,466.48
9472,3161,194,2,167.62
9473,3162,75,4,348.26
9474,3162,113,2,235.39
9475,3162,309,3,175.28
9476,3163,433,3,10.25
9477,3163,82,4,255.3
9478,3163,436,1,384.08
9479,3163,535,1,466.48
9480,3163,435,4,487.09
9481,3164,64,3,393.3
9482,3164,109,4,68.43
9483,3165,309,1,175.28
9484,3165,445,3,18.66
9485,3165,426,2,202.01
9486,3165,295,3,277.27
9487,3166,423,3,28.72
9488,3166,27,1,473.48
9489,3166,40,4,254.87
9490,3166,96,2,98.12
9491,3166,459,4,314.14
9492,3167,122,4,108.19
9493,3167,487,4,477.82
9494,3168,125,3,486.44
9495,3168,380,2,312.65
9496,3169,523,4,45.16
9497,3169,339,4,271.78
9498,3169,168,4,281.96
9499,3169,529,1,475.41
9500,3169,513,3,55.13
9501,3170,344,1,202.38
9502,3171,483,4,230.83
9503,3171,120,3,92.24
9504,3171,80,2,14.62
9505,3172,587,3,435.83
9506,3172,242,4,465.09
9507,3172,29,1,126.31
9508,3172,107,3,333.94
9509,3173,505,4,139.78
9510,3173,476,1,406.66
9511,3173,38,1,140.2
9512,3173,355,2,409.1
9513,3174,493,1,244.37
9514,3174,68,3,451.07
9515,3174,28,3,26.92
9516,3175,434,1,394.72
9517,3175,517,4,67.91
9518,3175,275,4,496.43
9519,3175,301,4,472.1
9520,3175,433,3,10.25
9521,3176,32,2,187.46
9522,3176,428,4,391.74
9523,3176,517,4,67.91
9524,3176,210,1,477.01
9525,3176,540,3,351.48
9526,3177,352,3,457.2
9527,3177,504,3,249.33
9528,3178,505,2,139.78
9529,3178,536,2,465.53
9530,3178,156,3,152.67
9531,3179,232,3,469.48
9532,3179,290,4,46.89
9533,3180,554,3,97.63
9534,3180,356,1,342.41
9535,3181,581,1,64.48
9536,3181,324,1,231.39
9537,3181,395,4,123.79
9538,3182,311,4,29.36
9539,3182,325,1,101.42
9540,3183,428,3,391.74
9541,3183,316,1,153.49
9542,3183,513,1,55.13
9543,3184,19,3,419.5
9544,3184,217,2,235.35
9545,3184,600,4,121.13
9546,3185,460,2,460.88
9547,3186,96,3,98.12
9548,3187,3,1,6.3
9549,3188,522,1,435.41
9550,3188,42,4,414.86
9551,3188,243,3,169.8
9552,3188,131,4,194.7
9553,3189,92,2,469.78
9554,3189,43,3,293.07
9555,3189,411,3,477.12
9556,3189,364,1,430.82
9557,3189,514,1,205.99
9558,3190,366,2,118.18
9559,3190,523,3,45.16
9560,3191,496,2,498.5
9561,3191,73,3,447.92
9562,3191,44,2,433.14
9563,3192,513,3,55.13
9564,3192,129,2,283.83
9565,3192,450,1,19.11
9566,3192,402,2,164.31
9567,3193,33,4,68.87
9568,3193,367,2,314.85
9569,3193,255,4,79.54
9570,3193,565,4,218.12
9571,3193,537,2,77.01
9572,3194,485,4,273.66
9573,3194,166,2,348.49
9574,3194,8,4,429.64
9575,3194,112,3,64.48
9576,3195,455,3,389.42
9577,3195,273,1,401.36
9578,3195,272,4,439.69
9579,3195,360,3,484.05
9580,3195,195,2,468.55
9581,3196,70,4,446.6
9582,3196,514,1,205.99
9583,3196,28,4,26.92
9584,3196,157,1,136.59
9585,3196,364,4,430.82
9586,3197,176,3,260.1
9587,3197,396,1,239.59
9588,3197,92,1,469.78
9589,3198,270,1,323.61
9590,3199,546,3,37.52
9591,3199,290,2,46.89
9592,3199,438,1,223.38
9593,3200,76,3,256.71
9594,3200,216,1,200.74
9595,3200,75,1,348.26
9596,3200,366,1,118.18
9597,3201,493,2,244.37
9598,3201,375,4,402.55
9599,3201,83,3,353.9
9600,3201,132,3,140.42
9601,3202,441,3,116.75
9602,3202,50,1,122.25
9603,3202,365,3,397.35
9604,3203,3,4,6.3
9605,3204,29,1,126.31
9606,3204,210,2,477.01
9607,3204,330,4,299.69
9608,3204,167,1,425.18
9609,3204,61,1,292.08
9610,3205,262,2,23.9
9611,3206,12,2,378.42
9612,3206,6,1,27.54
9613,3206,401,4,174.79
9614,3206,402,4,164.31
9615,3206,120,1,92.24
9616,3207,44,4,433.14
9617,3207,528,3,376.87
9618,3207,351,2,334.92
9619,3207,15,4,198.66
9620,3207,451,3,449.98
9621,3208,96,1,98.12
9622,3209,375,3,402.55
9623,3209,85,2,128.91
9624,3209,319,4,299.1
9625,3210,370,3,359.54
9626,3210,154,1,95.58
9627,3210,48,2,337.56
9628,3211,376,2,415.25
9629,3211,84,1,332.29
9630,3211,463,2,356.42
9631,3211,454,3,444.18
9632,3211,111,1,40.65
9633,3212,184,1,38.36
9634,3213,279,3,129.56
9635,3213,382,1,26.77
9636,3213,589,4,384.65
9637,3213,119,2,17.68
9638,3213,415,1,221.05
9639,3214,203,1,277.86
9640,3214,87,1,431.52
9641,3214,244,4,303.3
9642,3214,286,4,174.69
9643,3215,513,2,55.13
9644,3215,348,3,436.39
9645,3215,101,4,324.28
9646,3215,4,3,356.75
9647,3215,460,1,460.88
9648,3216,52,1,315.25
9649,3216,56,2,160.04
9650,3216,157,2,136.59
9651,3217,61,1,292.08
9652,3218,219,4,151.53
9653,3218,72,3,173.93
9654,3218,14,1,318.71
9655,3219,374,2,484.13
9656,3219,405,3,182.78
9657,3220,192,1,179.8
9658,3220,299,4,168.74
9659,3220,565,2,218.12
9660,3221,173,1,208.97
9661,3221,519,3,417.32
9662,3221,116,3,464.7
9663,3221,72,2,173.93
9664,3222,158,1,339.72
9665,3222,423,4,28.72
9666,3222,429,1,357.5
9667,3222,73,1,447.92
9668,3222,87,1,431.52
9669,3223,145,1,216.86
9670,3223,110,4,386.52
9671,3223,64,4,393.3
9672,3223,3,3,6.3
9673,3223,561,1,98.95
9674,3224,313,4,11.57
9675,3225,75,2,348.26
9676,3225,567,1,403.47
9677,3225,95,4,139.46
9678,3225,560,1,273.18
9679,3226,527,4,448.9
9680,3226,372,1,440.1
9681,3227,276,4,104.79
9682,3228,304,3,254.06
9683,3228,140,2,498.1
9684,3229,523,4,45.16
9685,3229,553,3,477.35
9686,3230,569,1,168.23
9687,3230,240,1,49.22
9688,3231,151,2,46.07
9689,3231,507,4,259.73
9690,3232,99,1,256.68
9691,3232,309,1,175.28
9692,3233,325,2,101.42
9693,3233,493,1,244.37
9694,3234,108,4,45.46
9695,3234,401,3,174.79
9696,3234,475,4,308.51
9697,3235,28,2,26.92
9698,3235,446,4,242.4
9699,3235,96,1,98.12
9700,3235,148,1,210.76
9701,3236,206,1,165.6
9702,3236,72,1,173.93
9703,3236,396,1,239.59
9704,3236,288,2,221.95
9705,3236,175,3,199.95
9706,3237,530,1,210.77
9707,3237,542,3,396.0
9708,3237,61,2,292.08
9709,3238,515,1,370.74
9710,3238,251,3,415.98
9711,3239,211,4,223.36
9712,3239,229,2,144.68
9713,3239,158,4,339.72
9714,3240,16,4,50.23
9715,3240,168,1,281.96
9716,3240,322,3,192.89
9717,3241,369,4,246.95
9718,3241,191,4,228.02
9719,3242,537,4,77.01
9720,3243,590,3,233.95
9721,3243,579,4,8.74
9722,3243,536,2,465.53
9723,3243,588,2,159.2
9724,3243,187,2,338.08
9725,3244,142,1,40.09
9726,3245,149,1,323.27
9727,3245,377,4,233.07
9728,3246,391,1,74.77
9729,3246,370,1,359.54
9730,3247,61,4,292.08
9731,3247,479,1,416.72
9732,3248,511,4,466.71
9733,3249,442,1,174.31
9734,3250,515,3,370.74
9735,3250,408,3,454.66
9736,3251,42,1,414.86
9737,3251,172,3,438.64
9738,3251,521,2,210.96
9739,3251,392,1,43.49
9740,3251,346,3,475.64
9741,3252,283,4,357.73
9742,3253,291,4,183.71
9743,3253,247,2,29.63
9744,3253,61,3,292.08
9745,3254,449,4,5.39
9746,3254,315,3,153.03
9747,3254,409,3,459.13
9748,3254,565,3,218.12
9749,3254,126,3,344.9
9750,3255,470,2,176.81
9751,3255,159,1,424.6
9752,3255,400,2,28.29
9753,3255,427,4,160.99
9754,3255,212,1,55.4
9755,3256,64,3,393.3
9756,3257,522,3,435.41
9757,3258,522,4,435.41
9758,3258,154,4,95.58
9759,3258,160,1,381.45
9760,3259,23,4,471.59
9761,3259,148,2,210.76
9762,3259,577,1,195.83
9763,3259,504,4,249.33
9764,3259,252,2,493.03
9765,3260,368,3,347.02
9766,3260,18,2,133.89
9767,3260,447,2,197.12
9768,3260,283,4,357.73
9769,3260,53,3,239.83
9770,3261,524,1,347.9
9771,3261,287,3,428.12
9772,3261,273,3,401.36
9773,3262,485,1,273.66
9774,3263,284,4,369.26
9775,3263,466,1,57.34
9776,3263,364,4,430.82
9777,3263,211,2,223.36
9778,3263,372,2,440.1
9779,3264,458,3,283.75
9780,3264,494,3,246.18
9781,3264,345,1,268.23
9782,3264,95,1,139.46
9783,3264,15,2,198.66
9784,3265,188,1,244.69
9785,3265,181,1,496.92
9786,3265,136,4,433.87
9787,3265,209,3,35.7
9788,3266,542,4,396.0
9789,3266,446,3,242.4
9790,3266,122,1,108.19
9791,3266,459,3,314.14
9792,3267,488,4,153.34
9793,3267,57,4,390.95
9794,3267,159,3,424.6
9795,3267,573,2,449.28
9796,3267,278,1,86.56
9797,3268,459,3,314.14
9798,3268,176,1,260.1
9799,3269,152,1,192.98
9800,3269,426,1,202.01
9801,3270,187,1,338.08
9802,3270,117,3,267.67
9803,3270,394,2,300.61
9804,3270,274,4,155.62
9805,3270,250,3,118.85
9806,3271,220,2,68.37
9807,3272,574,1,482.0
9808,3272,330,1,299.69
9809,3272,43,4,293.07
9810,3272,111,4,40.65
9811,3273,219,1,151.53
9812,3274,215,3,110.82
9813,3274,286,3,174.69
9814,3274,103,4,442.54
9815,3274,365,1,397.35
9816,3274,440,4,336.28
9817,3275,178,2,482.53
9818,3275,208,4,76.8
9819,3275,35,4,471.42
9820,3275,63,3,28.87
9821,3276,582,3,206.7
9822,3276,9,3,345.49
9823,3277,586,4,191.61
9824,3277,502,2,104.12
9825,3277,441,2,116.75
9826,3277,470,2,176.81
9827,3278,65,1,172.83
9828,3278,488,1,153.34
9829,3278,403,4,188.36
9830,3278,436,2,384.08
9831,3279,519,1,417.32
9832,3279,284,1,369.26
9833,3279,431,3,29.73
9834,3280,321,3,175.12
9835,3280,425,1,81.94
9836,3281,114,1,452.77
9837,3281,410,2,470.11
9838,3281,438,3,223.38
9839,3281,247,1,29.63
9840,3281,205,4,410.89
9841,3282,580,1,11.77
9842,3282,395,4,123.79
9843,3282,426,4,202.01
9844,3283,375,2,402.55
9845,3283,372,3,440.1
9846,3283,292,1,158.29
9847,3284,224,2,493.55
9848,3284,339,1,271.78
9849,3284,535,1,466.48
9850,3285,229,3,144.68
9851,3285,221,4,318.0
9852,3285,510,4,116.29
9853,3285,87,2,431.52
9854,3286,543,1,474.88
9855,3286,272,4,439.69
9856,3286,28,3,26.92
9857,3286,378,3,43.19
9858,3286,372,3,440.1
9859,3287,454,1,444.18
9860,3287,320,4,153.73
9861,3287,54,4,122.73
9862,3287,48,2,337.56
9863,3288,460,4,460.88
9864,3288,105,2,156.24
9865,3289,413,1,266.77
9866,3289,188,1,244.69
9867,3289,317,1,469.28
9868,3290,548,4,336.9
9869,3291,209,3,35.7
9870,3291,496,2,498.5
9871,3291,94,1,249.03
9872,3291,218,1,208.46
9873,3292,484,2,72.55
9874,3292,287,1,428.12
9875,3292,207,4,121.42
9876,3292,219,3,151.53
9877,3293,383,4,234.71
9878,3293,325,1,101.42
9879,3293,60,2,243.79
9880,3294,169,4,30.63
9881,3294,245,4,344.53
9882,3295,437,3,182.12
9883,3295,600,1,121.13
9884,3295,66,4,65.93
9885,3295,563,3,264.64
9886,3296,261,4,94.45
9887,3296,287,4,428.12
9888,3297,393,1,487.3
9889,3297,71,4,462.85
9890,3297,376,3,415.25
9891,3297,526,3,33.14
9892,3297,413,3,266.77
9893,3298,187,3,338.08
9894,3298,542,4,396.0
9895,3299,370,4,359.54
9896,3299,533,4,452.67
9897,3300,439,3,100.08
9898,3300,23,4,471.59
9899,3300,418,4,66.32
9900,3300,186,1,443.62
9901,3300,549,2,121.93
9902,3301,223,3,338.48
9903,3301,248,1,442.33
9904,3301,158,4,339.72
9905,3301,504,1,249.33
9906,3301,344,4,202.38
9907,3302,573,3,449.28
9908,3302,549,4,121.93
9909,3302,150,2,383.54
9910,3302,337,1,91.55
9911,3302,443,4,169.99
9912,3303,522,1,435.41
9913,3303,296,1,409.46
9914,3303,195,4,468.55
9915,3304,533,2,452.67
9916,3304,393,2,487.3
9917,3304,143,4,438.07
9918,3304,193,2,25.63
9919,3304,293,3,215.25
9920,3305,227,4,459.62
9921,3305,229,1,144.68
9922,3306,220,4,68.37
9923,3306,557,3,232.28
9924,3307,279,1,129.56
9925,3308,4,1,356.75
9926,3309,482,2,492.25
9927,3309,183,1,499.22
9928,3310,554,2,97.63
9929,3311,79,3,91.37
9930,3311,83,4,353.9
9931,3311,419,2,14.37
9932,3311,290,4,46.89
9933,3311,256,1,483.12
9934,3312,310,1,383.86
9935,3312,437,3,182.12
9936,3312,160,3,381.45
9937,3312,274,2,155.62
9938,3313,576,4,298.95
9939,3314,315,3,153.03
9940,3314,410,1,470.11
9941,3314,515,1,370.74
9942,3314,194,1,167.62
9943,3315,391,2,74.77
9944,3316,148,2,210.76
9945,3316,160,3,381.45
9946,3316,301,3,472.1
9947,3316,65,3,172.83
9948,3317,252,2,493.03
9949,3318,490,1,166.25
9950,3318,30,1,141.95
9951,3319,239,4,453.57
9952,3319,165,1,361.12
9953,3319,62,4,104.51
9954,3319,370,4,359.54
9955,3319,200,4,342.31
9956,3320,396,2,239.59
9957,3320,216,3,200.74
9958,3320,45,1,224.62
9959,3320,414,4,188.55
9960,3320,310,3,383.86
9961,3321,196,1,42.49
9962,3322,561,4,98.95
9963,3322,272,1,439.69
9964,3323,574,1,482.0
9965,3323,449,4,5.39
9966,3323,359,4,388.94
9967,3324,321,3,175.12
9968,3325,28,4,26.92
9969,3326,46,4,417.17
9970,3327,573,4,449.28
9971,3328,315,2,153.03
9972,3328,218,1,208.46
9973,3329,235,1,372.33
9974,3329,302,4,436.7
9975,3330,28,4,26.92
9976,3330,301,3,472.1
9977,3330,48,1,337.56
9978,3330,177,2,460.31
9979,3330,265,2,324.14
9980,3331,210,3,477.01
9981,3331,139,2,179.98
9982,3331,205,1,410.89
9983,3331,472,3,319.58
9984,3332,440,4,336.28
9985,3332,241,3,394.47
9986,3333,285,3,245.42
9987,3333,444,1,295.83
9988,3333,262,3,23.9
9989,3334,303,2,194.48
9990,3334,253,2,498.26
9991,3334,556,2,194.4
9992,3335,293,3,215.25
9993,3335,542,4,396.0
9994,3335,126,3,344.9
9995,3336,39,4,457.54
9996,3336,138,4,484.54
9997,3337,201,2,369.99
